Run,locking,substrate,size,pieceno,unique,axial_length_mm,widest_span_mm,width_ways_span,thickness_1,thickness_2,thickness_3,avg_thickness,avg_thickness_m,branched,no_branches,branch_1,branch_2,branch_3,avg_branch,dry_weight,dry_weight_corr,wet_weight,wet_weight_corr,mass_water,vol_water_in_voids,buoyant_weight,wet_coral_vol,dry_coral_vol,coral_wet_dens,coral_dry_dens,porosity,wave_period,wave_height_m,water_depth_m,E_value,calculated velocity_corrected,linear_wave_theory_velocity,Hs,T,depth_m,KC,FItoFD,24overKC2,InertiaSig,MaximumFrom,rock,walk_slide,flip,transport_after_slide_or_flip,movement_at_all,transport,greatest_movement_type-no_transport,greatest_movement_type-no_transport_walk_slide_combined,greatest_movement_type-transport,Waves,Remove_for_flip_analysis_but_not_movement_analysis
7247,Free,Sand,Large,9,6L,157,157,124,21,24,14,19.66666667,0.019666667,Branched,3,14,67,26,35.66666667,,-0.22,97.57,97.35,97.57,97.76631476,43.5,50,-47.76631476,1.947,0.004605756,1.955326295,1,0.13,0.42,0.207019668,0.141825279,0.140639899,0.13,1,0.42,7.211454742,1.368601032,0.461493382,Yes,Inertia,0,0,0,0,0,0,None,None,None,Regular,No_original
7248,Free,Sand,Small,10,5780,71,71,13,10,11,13,11.33333333,0.011333333,Unbranched,0,NA,NA,NA,NA,10.18,9.96,11.31,11.09,1.13,1.132273605,5.67,5,3.867726395,2.218,2.575156302,0.226454721,1,0.13,0.42,0.207019668,0.141825279,0.140639899,0.13,1,0.42,12.51399557,0.788685304,0.153256622,No,Inertia,0,0,0,0,0,0,None,None,None,Regular,No_original
7249,Free,Sand,Small,10,5780,71,71,13,10,11,13,11.33333333,0.011333333,Unbranched,0,NA,NA,NA,NA,10.18,9.96,11.31,11.09,1.13,1.132273605,5.67,5,3.867726395,2.218,2.575156302,0.226454721,1,0.13,0.42,0.207019668,0.141825279,0.140639899,0.13,1,0.42,12.51399557,0.788685304,0.153256622,No,Inertia,0,0,0,0,0,0,None,None,None,Regular,No_original
7250,Free,Sand,Small,10,5780,71,71,13,10,11,13,11.33333333,0.011333333,Unbranched,0,NA,NA,NA,NA,10.18,9.96,11.31,11.09,1.13,1.132273605,5.67,5,3.867726395,2.218,2.575156302,0.226454721,1,0.13,0.42,0.207019668,0.141825279,0.140639899,0.13,1,0.42,12.51399557,0.788685304,0.153256622,No,Inertia,0,0,0,0,0,0,None,None,None,Regular,No_original
7251,Free,Rubble,Boulder,6,6B,66,66,50,14,14,16,14.66666667,0.014666667,Plate/Massive,NA,NA,NA,NA,NA,40.82,40.6,44.82,44.6,4,4.008048161,22.3,20,15.99195184,2.23,2.53877703,0.200402408,2,0.15,0.42,0.103509834,0.30288566,0.310852389,0.15,2,0.42,41.30258906,0.238958492,0.014068788,No,Inertia,1,0,0,0,1,0,Rock,Rock,Rock,Regular,No_original
7252,Free,Rubble,Boulder,6,6B,66,66,50,14,14,16,14.66666667,0.014666667,Plate/Massive,NA,NA,NA,NA,NA,40.82,40.6,44.82,44.6,4,4.008048161,22.3,20,15.99195184,2.23,2.53877703,0.200402408,2,0.15,0.42,0.103509834,0.30288566,0.310852389,0.15,2,0.42,41.30258906,0.238958492,0.014068788,No,Inertia,0,0,0,0,0,0,None,None,None,Regular,No_original
7253,Free,Rubble,Boulder,6,6B,66,66,50,14,14,16,14.66666667,0.014666667,Plate/Massive,NA,NA,NA,NA,NA,40.82,40.6,44.82,44.6,4,4.008048161,22.3,20,15.99195184,2.23,2.53877703,0.200402408,2,0.15,0.42,0.103509834,0.30288566,0.310852389,0.15,2,0.42,41.30258906,0.238958492,0.014068788,No,Inertia,0,0,0,0,0,0,None,None,None,Regular,No_original
7254,Free,Sand,Medium,10,8L,131,140,90,16,13,13,14,0.014,Branched,2,11,72,NA,41.5,,-0.22,55.28,55.06,55.28,55.39122558,27.9,25,-30.39122558,2.2024,0.007238931,2.215649023,1,0.13,0.42,0.207019668,0.141825279,0.140639899,0.13,1,0.42,10.13037707,0.974258345,0.233862194,No,Inertia,0,0,0,0,0,0,None,None,None,Regular,No_original
7255,Free,Sand,Medium,10,8L,131,140,90,16,13,13,14,0.014,Branched,2,11,72,NA,41.5,,-0.22,55.28,55.06,55.28,55.39122558,27.9,25,-30.39122558,2.2024,0.007238931,2.215649023,1,0.13,0.42,0.207019668,0.141825279,0.140639899,0.13,1,0.42,10.13037707,0.974258345,0.233862194,No,Inertia,0,0,0,0,0,0,None,None,None,Regular,No_original
7256,Free,Sand,Medium,10,8L,131,140,90,16,13,13,14,0.014,Branched,2,11,72,NA,41.5,,-0.22,55.28,55.06,55.28,55.39122558,27.9,25,-30.39122558,2.2024,0.007238931,2.215649023,1,0.13,0.42,0.207019668,0.141825279,0.140639899,0.13,1,0.42,10.13037707,0.974258345,0.233862194,No,Inertia,0,0,0,0,0,0,None,None,None,Regular,No_original
7257,Free,Sand,Small,11,5980,65,65,41,14,6,8,9.333333333,0.009333333,Branched,7,29,18,13,20,18.31,18.09,21.72,21.5,3.41,3.416861057,10.48,10,6.583138943,2.15,2.747929241,0.341686106,1,0.13,0.42,0.207019668,0.141825279,0.140639899,0.13,1,0.42,15.19556615,0.64950554,0.103938746,No,Inertia,0,0,0,0,0,0,None,None,None,Regular,No_original
7258,Free,Sand,Small,11,5980,65,65,41,14,6,8,9.333333333,0.009333333,Branched,7,29,18,13,20,18.31,18.09,21.72,21.5,3.41,3.416861057,10.48,10,6.583138943,2.15,2.747929241,0.341686106,1,0.13,0.42,0.207019668,0.141825279,0.140639899,0.13,1,0.42,15.19556615,0.64950554,0.103938746,No,Inertia,0,0,0,0,0,0,None,None,None,Regular,No_original
7259,Free,Sand,Small,11,5980,65,65,41,14,6,8,9.333333333,0.009333333,Branched,7,29,18,13,20,18.31,18.09,21.72,21.5,3.41,3.416861057,10.48,10,6.583138943,2.15,2.747929241,0.341686106,1,0.13,0.42,0.207019668,0.141825279,0.140639899,0.13,1,0.42,15.19556615,0.64950554,0.103938746,No,Inertia,0,0,0,0,0,0,None,None,None,Regular,No_original
7260,Free,Sand,Boulder,6,6B,66,66,50,14,14,16,14.66666667,0.014666667,Plate/Massive,NA,NA,NA,NA,NA,40.82,40.6,44.82,44.6,4,4.008048161,22.3,20,15.99195184,2.23,2.53877703,0.200402408,2,0.15,0.42,0.103509834,0.30288566,0.310852389,0.15,2,0.42,41.30258906,0.238958492,0.014068788,No,Inertia,0,0,0,0,0,0,None,None,None,Regular,No_original
7261,Free,Sand,Boulder,6,6B,66,66,50,14,14,16,14.66666667,0.014666667,Plate/Massive,NA,NA,NA,NA,NA,40.82,40.6,44.82,44.6,4,4.008048161,22.3,20,15.99195184,2.23,2.53877703,0.200402408,2,0.15,0.42,0.103509834,0.30288566,0.310852389,0.15,2,0.42,41.30258906,0.238958492,0.014068788,No,Inertia,0,0,0,0,0,0,None,None,None,Regular,No_original
7262,Free,Sand,Boulder,6,6B,66,66,50,14,14,16,14.66666667,0.014666667,Plate/Massive,NA,NA,NA,NA,NA,40.82,40.6,44.82,44.6,4,4.008048161,22.3,20,15.99195184,2.23,2.53877703,0.200402408,2,0.15,0.42,0.103509834,0.30288566,0.310852389,0.15,2,0.42,41.30258906,0.238958492,0.014068788,No,Inertia,0,0,0,0,0,0,None,None,None,Regular,No_original
7263,Free,Sand,Small,12,5990,50,55,49,13,14,12,13,0.013,Branched,2,25,20,NA,22.5,17.33,17.11,19.1,18.88,1.77,1.773561311,10.06,10,8.226438689,1.888,2.079879356,0.177356131,1,0.13,0.42,0.207019668,0.141825279,0.140639899,0.13,1,0.42,10.90963685,0.904668463,0.201646484,No,Inertia,0,0,0,0,0,0,None,None,None,Regular,No_original
7264,Free,Sand,Small,12,5990,50,55,49,13,14,12,13,0.013,Branched,2,25,20,NA,22.5,17.33,17.11,19.1,18.88,1.77,1.773561311,10.06,10,8.226438689,1.888,2.079879356,0.177356131,1,0.13,0.42,0.207019668,0.141825279,0.140639899,0.13,1,0.42,10.90963685,0.904668463,0.201646484,No,Inertia,0,0,0,0,0,0,None,None,None,Regular,No_original
7265,Free,Sand,Small,12,5990,50,55,49,13,14,12,13,0.013,Branched,2,25,20,NA,22.5,17.33,17.11,19.1,18.88,1.77,1.773561311,10.06,10,8.226438689,1.888,2.079879356,0.177356131,1,0.13,0.42,0.207019668,0.141825279,0.140639899,0.13,1,0.42,10.90963685,0.904668463,0.201646484,No,Inertia,0,0,0,0,0,0,None,None,None,Regular,No_original
7266,Free,Sand,Small,13,5997,70,70,14,14,11,14,13,0.013,Unbranched,0,NA,NA,NA,NA,12.51,12.29,13.46,13.24,0.95,0.951911438,6.5,15,14.04808856,0.882666667,0.874852116,0.063460763,1,0.13,0.42,0.207019668,0.141825279,0.140639899,0.13,1,0.42,10.90963685,0.904668463,0.201646484,No,Inertia,1,0,0,0,1,0,Rock,Rock,Rock,Regular,No_original
7267,Free,Sand,Small,13,5997,70,70,14,14,11,14,13,0.013,Unbranched,0,NA,NA,NA,NA,12.51,12.29,13.46,13.24,0.95,0.951911438,6.5,15,14.04808856,0.882666667,0.874852116,0.063460763,1,0.13,0.42,0.207019668,0.141825279,0.140639899,0.13,1,0.42,10.90963685,0.904668463,0.201646484,No,Inertia,0,0,0,0,0,0,None,None,None,Regular,No_original
7268,Free,Sand,Small,13,5997,70,70,14,14,11,14,13,0.013,Unbranched,0,NA,NA,NA,NA,12.51,12.29,13.46,13.24,0.95,0.951911438,6.5,15,14.04808856,0.882666667,0.874852116,0.063460763,1,0.13,0.42,0.207019668,0.141825279,0.140639899,0.13,1,0.42,10.90963685,0.904668463,0.201646484,No,Inertia,0,0,0,0,0,0,None,None,None,Regular,No_original
7269,Free,Sand,Medium,15,9L,150,150,52,15,16,11,14,0.014,Branched,3,27,12,10,16.33333333,,-0.22,63.13,62.91,63.13,63.2570201,33.3,25,-38.2570201,2.5164,0.005750579,2.530280804,1,0.13,0.42,0.207019668,0.141825279,0.140639899,0.13,1,0.42,10.13037707,0.974258345,0.233862194,No,Inertia,0,0,0,0,0,0,None,None,None,Regular,No_original
7270,Free,Sand,Medium,21,9L,150,150,52,15,16,11,14,0.014,Branched,3,27,12,10,16.33333333,,-0.22,63.13,62.91,63.13,63.2570201,33.3,25,-38.2570201,2.5164,0.005750579,2.530280804,1,0.13,0.42,0.207019668,0.141825279,0.140639899,0.13,1,0.42,10.13037707,0.974258345,0.233862194,No,Inertia,0,0,0,0,0,0,None,None,None,Regular,No_original
7271,Free,Sand,Medium,27,9L,150,150,52,15,16,11,14,0.014,Branched,3,27,12,10,16.33333333,,-0.22,63.13,62.91,63.13,63.2570201,33.3,25,-38.2570201,2.5164,0.005750579,2.530280804,1,0.13,0.42,0.207019668,0.141825279,0.140639899,0.13,1,0.42,10.13037707,0.974258345,0.233862194,No,Inertia,1,0,0,0,1,0,Rock,Rock,Rock,Regular,No_original
7272,Free,Sand,Small,1,5982,41,42,29,7,9,10,8.666666667,0.008666667,Branched,1,19,NA,NA,19,4.67,4.45,4.97,4.75,0.3,0.300603612,2,3,2.699396388,1.583333333,1.648516691,0.100201204,1,0.15,0.42,0.207019668,0.163644553,0.162276807,0.15,1,0.42,18.88206308,0.522697353,0.067315078,No,Inertia,0,0,0,0,0,0,None,None,None,Regular,No_original
7273,Free,Sand,Small,1,5982,41,42,29,7,9,10,8.666666667,0.008666667,Branched,1,19,NA,NA,19,4.67,4.45,4.97,4.75,0.3,0.300603612,2,3,2.699396388,1.583333333,1.648516691,0.100201204,1,0.15,0.42,0.207019668,0.163644553,0.162276807,0.15,1,0.42,18.88206308,0.522697353,0.067315078,No,Inertia,0,0,0,0,0,0,None,None,None,Regular,No_original
7274,Free,Sand,Small,1,5982,41,42,29,7,9,10,8.666666667,0.008666667,Branched,1,19,NA,NA,19,4.67,4.45,4.97,4.75,0.3,0.300603612,2,3,2.699396388,1.583333333,1.648516691,0.100201204,1,0.15,0.42,0.207019668,0.163644553,0.162276807,0.15,1,0.42,18.88206308,0.522697353,0.067315078,No,Inertia,0,0,0,0,0,0,None,None,None,Regular,No_original
7275,Free,Sand,Small,1,5982,41,42,29,7,9,10,8.666666667,0.008666667,Branched,1,19,NA,NA,19,4.67,4.45,4.97,4.75,0.3,0.300603612,2,3,2.699396388,1.583333333,1.648516691,0.100201204,1,0.15,0.42,0.207019668,0.163644553,0.162276807,0.15,1,0.42,18.88206308,0.522697353,0.067315078,No,Inertia,0,0,0,0,0,0,None,None,None,Regular,No_original
7276,Free,Rubble,Boulder,7,7B,113,113,89,30,18,14,20.66666667,0.020666667,Plate/Massive,NA,NA,NA,NA,NA,113.84,113.62,128.66,128.44,14.82,14.84981844,64.8,50,35.15018156,2.5688,3.232415736,0.296996369,2,0.15,0.42,0.103509834,0.30288566,0.310852389,0.15,2,0.42,29.31151501,0.336714237,0.027934102,No,Inertia,0,0,0,0,0,0,None,None,None,Regular,No_original
7277,Free,Rubble,Boulder,7,7B,113,113,89,30,18,14,20.66666667,0.020666667,Plate/Massive,NA,NA,NA,NA,NA,113.84,113.62,128.66,128.44,14.82,14.84981844,64.8,50,35.15018156,2.5688,3.232415736,0.296996369,2,0.15,0.42,0.103509834,0.30288566,0.310852389,0.15,2,0.42,29.31151501,0.336714237,0.027934102,No,Inertia,0,0,0,0,0,0,None,None,None,Regular,No_original
7278,Free,Rubble,Boulder,7,7B,113,113,89,30,18,14,20.66666667,0.020666667,Plate/Massive,NA,NA,NA,NA,NA,113.84,113.62,128.66,128.44,14.82,14.84981844,64.8,50,35.15018156,2.5688,3.232415736,0.296996369,2,0.15,0.42,0.103509834,0.30288566,0.310852389,0.15,2,0.42,29.31151501,0.336714237,0.027934102,No,Inertia,0,0,0,0,0,0,None,None,None,Regular,No_original
7279,Free,Sand,Large,1,4919,191,191,139,17,21,9,15.66666667,0.015666667,Branched,11,100,15,62,59,140.91,140.69,153.55,153.33,12.64,12.66543219,91.4,70,57.33456781,2.190428571,2.453842514,0.180934746,1,0.15,0.42,0.207019668,0.163644553,0.162276807,0.15,1,0.42,10.44539678,0.944875969,0.219968938,No,Inertia,0,0,0,0,0,0,None,None,None,Regular,No_original
7280,Free,Sand,Large,1,4919,191,191,139,17,21,9,15.66666667,0.015666667,Branched,11,100,15,62,59,140.91,140.69,153.55,153.33,12.64,12.66543219,91.4,70,57.33456781,2.190428571,2.453842514,0.180934746,1,0.15,0.42,0.207019668,0.163644553,0.162276807,0.15,1,0.42,10.44539678,0.944875969,0.219968938,No,Inertia,0,0,0,0,0,0,None,None,None,Regular,No_original
7281,Free,Sand,Large,1,4919,191,191,139,17,21,9,15.66666667,0.015666667,Branched,11,100,15,62,59,140.91,140.69,153.55,153.33,12.64,12.66543219,91.4,70,57.33456781,2.190428571,2.453842514,0.180934746,1,0.15,0.42,0.207019668,0.163644553,0.162276807,0.15,1,0.42,10.44539678,0.944875969,0.219968938,No,Inertia,0,0,0,0,0,0,None,None,None,Regular,No_original
7282,Free,Sand,Medium,1,1M,110,110,70,21,18,9,16,0.016,Branched,3,48,28,28,34.66666667,,-0.22,70.03,69.81,70.03,70.17090317,36.6,35,-35.17090317,1.994571429,0.006255171,2.004882948,1,0.15,0.42,0.207019668,0.163644553,0.162276807,0.15,1,0.42,10.22778456,0.964979692,0.229428887,No,Inertia,0,0,0,0,0,0,None,None,None,Regular,No_original
7283,Free,Sand,Medium,1,1M,110,110,70,21,18,9,16,0.016,Branched,3,48,28,28,34.66666667,,-0.22,70.03,69.81,70.03,70.17090317,36.6,35,-35.17090317,1.994571429,0.006255171,2.004882948,1,0.15,0.42,0.207019668,0.163644553,0.162276807,0.15,1,0.42,10.22778456,0.964979692,0.229428887,No,Inertia,0,0,0,0,0,0,None,None,None,Regular,No_original
7284,Free,Sand,Medium,1,1M,110,110,70,21,18,9,16,0.016,Branched,3,48,28,28,34.66666667,,-0.22,70.03,69.81,70.03,70.17090317,36.6,35,-35.17090317,1.994571429,0.006255171,2.004882948,1,0.15,0.42,0.207019668,0.163644553,0.162276807,0.15,1,0.42,10.22778456,0.964979692,0.229428887,No,Inertia,0,0,0,0,0,0,None,None,None,Regular,No_original
7285,Free,Sand,XL,1,5265,240,240,20,14,20,14,16,0.016,Unbranched,4,NA,NA,NA,NA,99.39,99.17,110.81,110.59,11.42,11.4429775,54.1,70,58.5570225,1.579857143,1.693562886,0.163471107,1,0.15,0.42,0.207019668,0.163644553,0.162276807,0.15,1,0.42,10.22778456,0.964979692,0.229428887,No,Inertia,0,0,0,0,0,0,None,None,None,Regular,No_original
7286,Free,Sand,XL,1,5265,240,240,20,14,20,14,16,0.016,Unbranched,11,NA,NA,NA,NA,99.39,99.17,110.81,110.59,11.42,11.4429775,54.1,70,58.5570225,1.579857143,1.693562886,0.163471107,1,0.15,0.42,0.207019668,0.163644553,0.162276807,0.15,1,0.42,10.22778456,0.964979692,0.229428887,No,Inertia,0,0,0,0,0,0,None,None,None,Regular,No_original
7287,Free,Sand,XL,1,5265,240,240,20,14,20,14,16,0.016,Unbranched,18,NA,NA,NA,NA,99.39,99.17,110.81,110.59,11.42,11.4429775,54.1,70,58.5570225,1.579857143,1.693562886,0.163471107,1,0.15,0.42,0.207019668,0.163644553,0.162276807,0.15,1,0.42,10.22778456,0.964979692,0.229428887,No,Inertia,1,0,0,0,1,0,Rock,Rock,Rock,Regular,No_original
7288,Free,Sand,XXL,1,5788,341,363,125,15,17,14,15.33333333,0.015333333,Branched,11,126,65,15,40,307.41,307.19,340.65,340.43,33.24,33.30688022,186.5,,-33.30688022,#DIV/0!,-9.223019329,#DIV/0!,1,0.15,0.42,0.207019668,0.163644553,0.162276807,0.15,1,0.42,10.67247108,0.924772185,0.210708118,No,Inertia,0,0,0,0,0,0,None,None,None,Regular,No_original
7289,Free,Sand,XXL,1,5788,341,363,125,15,17,14,15.33333333,0.015333333,Branched,11,126,65,15,40,307.41,307.19,340.65,340.43,33.24,33.30688022,186.5,,-33.30688022,#DIV/0!,-9.223019329,#DIV/0!,1,0.15,0.42,0.207019668,0.163644553,0.162276807,0.15,1,0.42,10.67247108,0.924772185,0.210708118,No,Inertia,0,0,0,0,0,0,None,None,None,Regular,No_original
7290,Free,Sand,XXL,1,5788,341,363,125,15,17,14,15.33333333,0.015333333,Branched,11,126,65,15,40,307.41,307.19,340.65,340.43,33.24,33.30688022,186.5,,-33.30688022,#DIV/0!,-9.223019329,#DIV/0!,1,0.15,0.42,0.207019668,0.163644553,0.162276807,0.15,1,0.42,10.67247108,0.924772185,0.210708118,No,Inertia,0,0,0,0,0,0,None,None,None,Regular,No_original
7291,Free,Sand,Small,2,5789,44,44,19,9,11,19,13,0.013,Unbranched,0,NA,NA,NA,NA,6.31,6.09,7.63,7.41,1.32,1.322655893,3.18,5,3.677344107,1.482,1.656086519,0.264531179,1,0.15,0.42,0.207019668,0.163644553,0.162276807,0.15,1,0.42,12.58804254,0.784046,0.151458914,No,Inertia,0,0,1,0,1,1,Flip,Flip,Flip,Regular,No_original
7292,Free,Sand,Small,2,5789,44,44,19,9,11,19,13,0.013,Unbranched,0,NA,NA,NA,NA,6.31,6.09,7.63,7.41,1.32,1.322655893,3.18,5,3.677344107,1.482,1.656086519,0.264531179,1,0.15,0.42,0.207019668,0.163644553,0.162276807,0.15,1,0.42,12.58804254,0.784046,0.151458914,No,Inertia,0,0,1,0,1,1,Flip,Flip,Flip,Regular,No_original
7293,Free,Sand,Small,2,5789,44,44,19,9,11,19,13,0.013,Unbranched,0,NA,NA,NA,NA,6.31,6.09,7.63,7.41,1.32,1.322655893,3.18,5,3.677344107,1.482,1.656086519,0.264531179,1,0.15,0.42,0.207019668,0.163644553,0.162276807,0.15,1,0.42,12.58804254,0.784046,0.151458914,No,Inertia,0,0,1,0,1,1,Flip,Flip,Flip,Regular,No_original
7294,Free,Sand,Boulder,7,7B,113,113,89,30,18,14,20.66666667,0.020666667,Plate/Massive,NA,NA,NA,NA,NA,113.84,113.62,128.66,128.44,14.82,14.84981844,64.8,50,35.15018156,2.5688,3.232415736,0.296996369,2,0.15,0.42,0.103509834,0.30288566,0.310852389,0.15,2,0.42,29.31151501,0.336714237,0.027934102,No,Inertia,0,0,0,0,0,0,None,None,None,Regular,No_original
7295,Free,Sand,Boulder,7,7B,113,113,89,30,18,14,20.66666667,0.020666667,Plate/Massive,NA,NA,NA,NA,NA,113.84,113.62,128.66,128.44,14.82,14.84981844,64.8,50,35.15018156,2.5688,3.232415736,0.296996369,2,0.15,0.42,0.103509834,0.30288566,0.310852389,0.15,2,0.42,29.31151501,0.336714237,0.027934102,No,Inertia,0,0,0,0,0,0,None,None,None,Regular,No_original
7296,Free,Sand,Boulder,7,7B,113,113,89,30,18,14,20.66666667,0.020666667,Plate/Massive,NA,NA,NA,NA,NA,113.84,113.62,128.66,128.44,14.82,14.84981844,64.8,50,35.15018156,2.5688,3.232415736,0.296996369,2,0.15,0.42,0.103509834,0.30288566,0.310852389,0.15,2,0.42,29.31151501,0.336714237,0.027934102,No,Inertia,0,0,0,0,0,0,None,None,None,Regular,No_original
7297,Free,Sand,Large,2,4946,168,168,95,16,16,14,15.33333333,0.015333333,Branched,6,95,30,12,45.66666667,124.83,124.61,136.95,136.73,12.12,12.14438593,68.6,70,57.85561407,1.953285714,2.153809997,0.173491228,1,0.15,0.42,0.207019668,0.163644553,0.162276807,0.15,1,0.42,10.67247108,0.924772185,0.210708118,No,Inertia,1,0,0,0,1,0,Rock,Rock,Rock,Regular,No_original
7298,Free,Sand,Large,2,4946,168,168,95,16,16,14,15.33333333,0.015333333,Branched,6,95,30,12,45.66666667,124.83,124.61,136.95,136.73,12.12,12.14438593,68.6,70,57.85561407,1.953285714,2.153809997,0.173491228,1,0.15,0.42,0.207019668,0.163644553,0.162276807,0.15,1,0.42,10.67247108,0.924772185,0.210708118,No,Inertia,0,0,1,0,1,1,Flip,Flip,Flip,Regular,No_original
7299,Free,Sand,Large,2,4946,168,168,95,16,16,14,15.33333333,0.015333333,Branched,6,95,30,12,45.66666667,124.83,124.61,136.95,136.73,12.12,12.14438593,68.6,70,57.85561407,1.953285714,2.153809997,0.173491228,1,0.15,0.42,0.207019668,0.163644553,0.162276807,0.15,1,0.42,10.67247108,0.924772185,0.210708118,No,Inertia,0,0,1,0,1,1,Flip,Flip,Flip,Regular,No_original
7300,Free,Sand,Medium,2,2M,102,100,44,15,14,8,12.33333333,0.012333333,Branched,2,20,21,NA,20.5,,-0.22,30.55,30.33,30.55,30.61146783,14.73,10,-20.61146783,3.033,0.01067367,3.061146783,1,0.15,0.42,0.207019668,0.163644553,0.162276807,0.15,1,0.42,13.26847763,0.743838493,0.136322973,No,Inertia,0,0,0,0,0,0,None,None,None,Regular,No_original
7301,Free,Sand,Medium,2,2M,102,100,44,15,14,8,12.33333333,0.012333333,Branched,2,20,21,NA,20.5,,-0.22,30.55,30.33,30.55,30.61146783,14.73,10,-20.61146783,3.033,0.01067367,3.061146783,1,0.15,0.42,0.207019668,0.163644553,0.162276807,0.15,1,0.42,13.26847763,0.743838493,0.136322973,No,Inertia,1,0,0,0,1,0,Rock,Rock,Rock,Regular,No_original
7302,Free,Sand,Medium,2,2M,102,100,44,15,14,8,12.33333333,0.012333333,Branched,2,20,21,NA,20.5,,-0.22,30.55,30.33,30.55,30.61146783,14.73,10,-20.61146783,3.033,0.01067367,3.061146783,1,0.15,0.42,0.207019668,0.163644553,0.162276807,0.15,1,0.42,13.26847763,0.743838493,0.136322973,No,Inertia,1,0,0,0,1,0,Rock,Rock,Rock,Regular,No_original
7303,Free,Sand,XL,2,5259,280,280,66,19,18,14,17,0.017,Branched,3,46,60,15,40.33333333,188.41,188.19,197.76,197.54,9.35,9.368812576,113.5,Too big,#VALUE!,#VALUE!,#VALUE!,#VALUE!,1,0.15,0.42,0.207019668,0.163644553,0.162276807,0.15,1,0.42,9.626150176,1.025290923,0.259003705,Yes,Inertia,0,0,0,0,0,0,None,None,None,Regular,No_original
7304,Free,Sand,XL,2,5259,280,280,66,19,18,14,17,0.017,Branched,3,46,60,15,40.33333333,188.41,188.19,197.76,197.54,9.35,9.368812576,113.5,Too big,#VALUE!,#VALUE!,#VALUE!,#VALUE!,1,0.15,0.42,0.207019668,0.163644553,0.162276807,0.15,1,0.42,9.626150176,1.025290923,0.259003705,Yes,Inertia,0,0,0,0,0,0,None,None,None,Regular,No_original
7305,Free,Sand,XL,2,5259,280,280,66,19,18,14,17,0.017,Branched,3,46,60,15,40.33333333,188.41,188.19,197.76,197.54,9.35,9.368812576,113.5,Too big,#VALUE!,#VALUE!,#VALUE!,#VALUE!,1,0.15,0.42,0.207019668,0.163644553,0.162276807,0.15,1,0.42,9.626150176,1.025290923,0.259003705,Yes,Inertia,0,0,0,0,0,0,None,None,None,Regular,No_original
7306,Free,Sand,XXL,2,5792,319,319,110,24,2,12,12.66666667,0.012666667,Branched,5,110,11,30,50.33333333,297.02,296.8,320.83,320.61,23.81,23.85790668,Too heavy - estimate,,-23.85790668,#DIV/0!,-12.44032027,#DIV/0!,1,0.15,0.42,0.207019668,0.163644553,0.162276807,0.15,1,0.42,12.91930648,0.763942277,0.143791376,No,Inertia,0,0,0,0,0,0,None,None,None,Regular,No_original
7307,Free,Sand,XXL,2,5792,319,319,110,24,2,12,12.66666667,0.012666667,Branched,5,110,11,30,50.33333333,297.02,296.8,320.83,320.61,23.81,23.85790668,Too heavy - estimate,,-23.85790668,#DIV/0!,-12.44032027,#DIV/0!,1,0.15,0.42,0.207019668,0.163644553,0.162276807,0.15,1,0.42,12.91930648,0.763942277,0.143791376,No,Inertia,0,0,0,0,0,0,None,None,None,Regular,No_original
7308,Free,Sand,XXL,2,5792,319,319,110,24,2,12,12.66666667,0.012666667,Branched,5,110,11,30,50.33333333,297.02,296.8,320.83,320.61,23.81,23.85790668,Too heavy - estimate,,-23.85790668,#DIV/0!,-12.44032027,#DIV/0!,1,0.15,0.42,0.207019668,0.163644553,0.162276807,0.15,1,0.42,12.91930648,0.763942277,0.143791376,No,Inertia,0,0,0,0,0,0,None,None,None,Regular,No_original
7309,Free,Sand,Small,3,5983,40,40,12,12,10,12,11.33333333,0.011333333,Unbranched,0,NA,NA,NA,NA,5.78,5.56,6.77,6.55,0.99,0.99199192,2.99,10,9.00800808,0.655,0.617228576,0.099199192,1,0.15,0.42,0.207019668,0.163644553,0.162276807,0.15,1,0.42,14.43922569,0.683527262,0.115112751,No,Inertia,1,0,0,0,1,0,Rock,Rock,Rock,Regular,No_original
7310,Free,Sand,Small,3,5983,40,40,12,12,10,12,11.33333333,0.011333333,Unbranched,0,NA,NA,NA,NA,5.78,5.56,6.77,6.55,0.99,0.99199192,2.99,10,9.00800808,0.655,0.617228576,0.099199192,1,0.15,0.42,0.207019668,0.163644553,0.162276807,0.15,1,0.42,14.43922569,0.683527262,0.115112751,No,Inertia,1,0,0,0,1,0,Rock,Rock,Rock,Regular,No_original
7311,Free,Sand,Small,3,5983,40,40,12,12,10,12,11.33333333,0.011333333,Unbranched,0,NA,NA,NA,NA,5.78,5.56,6.77,6.55,0.99,0.99199192,2.99,10,9.00800808,0.655,0.617228576,0.099199192,1,0.15,0.42,0.207019668,0.163644553,0.162276807,0.15,1,0.42,14.43922569,0.683527262,0.115112751,No,Inertia,0,0,0,0,0,0,None,None,None,Regular,No_original
7312,Free,Rubble,Boulder,8,8B,100,100,76,21,23,25,23,0.023,Plate/Massive,NA,NA,NA,NA,NA,112.56,112.34,119.28,119.06,6.72,6.73352091,60.3,50,43.26647909,2.3812,2.596467343,0.134670418,2,0.15,0.42,0.103509834,0.30288566,0.310852389,0.15,2,0.42,26.33788348,0.374730354,0.034597881,No,Inertia,0,0,0,0,0,0,None,None,None,Regular,No_original
